var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47,var48,var49,var50,var51,var52,var53,var54,var55,var56,var57,var58,var59,var60,var61,var62,var63,var64,var65,var66,var67,var68,var69,var70,var71,var72,var73,var74,var75,var76,var77,var78,var79,var80,var81,var82,var83,var84,var85,var86,var87,var88,var89,var90,var91,var92,var93,var94,var95,var96,var97,var98,var99,var100,var101,var102,var103,var104,var105,var106,var107,var108,var109,var110,var111,var112,var113,var114,var115,var116,var117,var118,var119,var120,var121,var122,var123,var124,var125,var126,,
8.66667,76.8,78.8,70,0,-123456,64,64.4,6.23,6.2,105.95,126,76.1,78.8,70,0,-123456,64,64.4,4.33,4.3,105.95,94,76,78.8,70,0,-123456,64.2,64.4,6,6,84.76,97,76.3,78.8,70,0,-123456,64.1,64.4,3.78,3.8,105.95,85,76.1,78.8,70,0,-123456,64.1,64.4,5.34,5.3,487.37,547,64.1,64.4,73.9,65.8059,75.9,76.6,64.1,1,13.4,0,-123456,90,10,933.7,227.8,686.2,-19.7,0,-123456,100,0.01,0.1,-123456,-123456,284,1,1,50,66.4,80,80.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2727,-123456,284,1192,-123456,8,100,100,-123456,3,1,-123456,0,,
8.75,77,78.8,70,0,-123456,64.1,64.4,6.23,6.2,105.95,129,76.3,78.8,70,0,-123456,64.1,64.4,4.33,4.3,105.95,97,76.2,78.8,70,0,-123456,64.3,64.4,6,6,84.76,99,76.5,78.8,70,0,-123456,64.2,64.4,3.78,3.8,105.95,88,76.3,78.8,70,0,-123456,64.2,64.4,5.34,5.3,487.37,557,64.2,64.4,74.2,65.8141,76.1,76.8,64.2,1,20.5,0,-123456,90,10,957.8,237.6,699.2,-21,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,66.5,80.2,80.8,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2757,-123456,284,1211,-123456,8,100,100,-123456,3,1,-123456,0,,
8.83333,77.2,78.8,70,0,-123456,64.2,64.4,6.23,6.2,105.95,129,76.5,78.8,70,0,-123456,64.3,64.4,4.33,4.3,105.95,94.04,76.4,78.8,70,0,-123456,64.4,64.4,6,6,84.76,97.2041,76.7,78.8,70,0,-123456,64.3,64.4,3.78,3.8,105.95,85.1132,76.5,78.8,70,0,-123456,64.3,64.4,5.34,5.3,487.37,553.48,64.3,64.4,74.4,65.7697,76.3,77,64.3,1,18.5,0,-123456,90,10,949.5,241.2,689.6,-18.7,0,-123456,100,0,0.1,-123456,-123456,284,1,1,50,66.6,80.5,81.1,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2788,-123456,284,1229,-123456,8,100,100,-123456,3,1,-123456,0,,
8.91667,77.4,78.8,70,0,-123456,64.4,64.4,6.23,6.2,105.95,127.154,76.7,78.8,70,0,-123456,64.4,64.4,4.33,4.3,105.95,94,76.5,78.8,70,0,-123456,64.6,64.4,6,6,84.76,97.2353,76.8,78.8,70,0,-123456,64.5,64.4,3.78,3.8,105.95,85,76.6,78.8,70,0,-123456,64.5,64.4,5.34,5.3,487.37,547.255,64.5,64.4,74.7,65.7779,76.5,77.2,64.5,1,14.7,0,-123456,90,10,938,240.4,676.6,-21,0,-123456,99.6,0.01,0.1,-123456,-123456,284,1,1,50,66.8,80.8,81.4,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2843,-123456,284,1174,-123456,8,100,100,-123456,3,1,-123456,0,,
9,77.6,78.8,70,0,-123456,64.5,64.4,6.23,6.2,105.95,129,76.9,78.8,70,0,-123456,64.5,64.4,4.33,4.3,105.95,97,76.7,78.8,70,0,-123456,64.7,64.4,6,6,84.76,99,77,78.8,70,0,-123456,64.6,64.4,3.78,3.8,105.95,88,76.8,78.8,70,0,-123456,64.6,64.4,5.34,5.3,487.37,557,64.6,64.4,74.9,65.7335,76.7,77.4,64.6,1,20.4,0,-123456,90,10,958,251.6,688.9,-17.5,0,-123456,98,0,0.1,-123456,-123456,284,1,1,50,66.9,81.1,81.7,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2874,-123456,284,1192,-123456,8,100,100,-123456,3,1,-123456,0,,
9.08333,77.8,78.8,70,0,-123456,64.6,64.4,6.23,6.2,105.951,128.34,77.1,78.8,70,0,-123456,64.7,64.4,4.33,4.3,105.95,94,76.9,78.8,70,0,-123456,64.8,64.4,6,6,84.76,97,77.2,78.8,70,0,-123456,64.7,64.4,3.78,3.8,105.95,85,76.9,78.8,70,0,-123456,64.7,64.4,5.34,5.3,487.37,548.686,64.8,64.4,75.2,65.8617,76.9,77.5,64.8,1,18.1,0,-123456,90,10,948.2,257.4,677.7,-13.1,0,-123456,94.8,0,0.1,-123456,-123456,284,1,1,50,67,81.4,81.9,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2903,-123456,284,1213,-123456,8,100,100,-123456,3,1,-123456,0,,
9.16667,77.9,78.8,70,0,-123456,64.8,64.4,6.23,6.2,105.951,127,77.2,78.8,70,0,-123456,64.8,64.4,4.33,4.3,105.95,94,76.9,78.8,70,0,-123456,65,64.4,6,6,84.76,97,77.2,78.8,70,0,-123456,64.9,64.4,3.78,3.8,105.95,85,77,78.8,70,0,-123456,64.9,64.4,5.34,5.3,487.37,547,64.9,64.4,75.4,65.9372,77,77.6,64.9,1,14.2,0,-123456,90,10,936.5,256.1,666.7,-13.7,0,-123456,90.7,0.01,0.1,-123456,-123456,284,1,1,50,67.2,81.6,82.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2932,-123456,284,1186,-123456,8,100,100,-123456,3,1,-123456,0,,
9.25,78.1,78.8,70,0,-123456,64.9,64.4,6.23,6.2,105.951,129,77.3,78.8,70,0,-123456,65,64.4,4.33,4.3,105.95,96.92,77,78.8,70,0,-123456,65.1,64.4,6,6,84.76,98.7255,77.3,78.8,70,0,-123456,65,64.4,3.78,3.8,105.95,88,77.1,78.8,70,0,-123456,65,64.4,5.34,5.3,487.37,557,65,64.4,75.7,66.0931,77.2,77.7,65,1,20,0,-123456,90,10,955.8,260.6,679.1,-16.1,0,-123456,85.4,0,0.1,-123456,-123456,284,1,1,50,67.3,81.9,82.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2962,-123456,284,1203,-123456,8,100,100,-123456,3,1,-123456,0,,
9.33333,78.1,78.8,70,0,-123456,65.8,64.1768,5.67,5.7,189.003,177.4,77.3,78.8,70,0,-123456,65.8,64.1768,3.11,3.1,137.646,121.8,77.1,78.8,70,0,-123456,65.9,64.1768,6,6,102.604,98,77.3,78.8,70,0,-123456,65.9,64.1768,2.44,2.4,145.465,141.158,77.2,78.8,70,0,-123456,65.8,64.1768,5.34,5.3,487.37,557,65.9,64.1768,76,66.2928,77.3,77.8,65.9,1,20.3,0,-123456,90,10,1007.6,261.1,719.1,-27.4,0,-123456,74.5,0,0.1,-123456,-123456,284,1,1,50,67.6,82.2,82.8,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3049,-123456,284,1214,-123456,8,100,100,-123456,3,1,-123456,0,,
9.41667,78.1,78.8,70,0,-123456,65.9,64.1768,10.35,10.4,189.003,211,77.4,78.8,70,0,-123456,66,64.1768,7.68,7.7,137.646,163.02,77.2,78.8,70,0,-123456,66.1,64.1768,6,6,102.604,98,77.3,78.8,70,0,-123456,66.1,64.1768,7.79,7.8,145.465,169.714,77.2,78.8,70,0,-123456,66,64.1768,5.34,5.3,487.37,556.74,66.1,64.1768,76.2,66.3959,77.4,77.8,66.1,1,20.6,0,-123456,90,10,1187.9,303.7,856.5,-27.7,0,-123456,58,0,0.1,-123456,-123456,284,1,1,50,68,82.5,83.2,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3148,-123456,284,1212,-123456,8,100,100,-123456,3,1,-123456,0,,
9.5,78.2,78.8,70,0,-123456,66.2,64.1768,10.35,10.4,189.003,208,77.5,78.8,70,0,-123456,66.2,64.1768,6.34,6.3,137.646,136,77.2,78.8,70,0,-123456,66.4,64.1768,6,6,102.604,97.1429,77.4,78.8,70,0,-123456,66.3,64.1768,6.67,6.7,145.465,146,77.3,78.8,70,0,-123456,66.3,64.1768,5.34,5.3,487.37,553.62,66.3,64.1768,76.5,66.5655,77.5,77.9,66.3,1,19.5,0,-123456,90,10,1133.1,303.9,811.7,-17.5,0,-123456,38.4,0,0.1,-123456,-123456,284,1,1,50,68,82.9,83.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3225,-123456,284,1195,-123456,8,100,100,-123456,3,1,-123456,0,,
9.58333,78.2,78.8,70,0,-123456,67.2,64.1768,10.46,10.5,273.653,257.642,77.5,78.8,70,0,-123456,67.2,64.1768,4.78,4.8,185.534,182.627,77.2,78.8,70,0,-123456,67.4,64.1768,4.11,4.1,134.584,130,77.4,78.8,70,0,-123456,67.3,64.1768,5.11,5.4,199.515,170.075,77.3,78.8,70,0,-123456,67.2,64.1768,5.34,5.3,487.371,548.2,67.3,64.1768,76.7,66.6686,77.6,77.9,67.3,1,17.4,0,-123456,90,10,1186.4,314.7,855,-16.7,0,-123456,14.7,0.01,0.1,-123456,-123456,284,1,1,50,68,83.2,83.9,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3313,-123456,284,1197,-123456,8,100,100,-123456,3,1,-123456,0,,
9.66667,78.2,78.8,70,0,-123456,67.3,64.1768,14.71,14.7,273.653,296,77.6,78.8,70,0,-123456,67.4,64.1768,9.57,9.6,185.534,219.235,77.3,78.8,70,0,-123456,67.5,64.1768,8.91,8.9,134.584,161.42,77.4,78.8,70,0,-123456,67.4,64.1768,9.24,9.2,199.515,233.436,77.4,78.8,70,0,-123456,67.4,64.1768,5.34,5.3,487.371,555.959,67.5,64.1768,77,66.8683,77.7,78,67.5,1,21.9,0,-123456,90,10,1442.8,374,1056.5,-12.3,0,-123456,0,0,0.1,-123456,-123456,284,1,1,50,68,83.6,84.3,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3404,-123456,284,1249,-123456,8,100,100,-123456,3,1,-123456,0,,
9.75,78.3,78.8,70,0,-123456,67.4,64.1768,14.71,14.7,273.653,293,77.7,78.8,70,0,-123456,67.4,64.1768,8.13,8.1,185.534,173,77.3,78.8,70,0,-123456,67.6,64.1768,7.35,7.4,134.584,118.765,77.5,78.8,70,0,-123456,67.5,64.1768,8.57,8.6,199.515,184,77.4,78.8,70,0,-123456,67.5,64.1768,5.34,5.3,487.371,556.755,67.5,64.1768,77.2,66.9414,77.8,78,67.5,1,21.3,0,-123456,90,10,1315.1,332.5,953.2,-29.4,0,-123456,0,0,0.1,-123456,-123456,284,1,1,50,68,84,84.6,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,0,1,-123456,-123456,7.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,3460,-123456,284,1241,-123456,8,100,100,-123456,3,1,-123456,0,,
9.83333,78.2,78.8,70,0,-123456,66.1,64.1768,14.49,14.5,333.04,313.365,77.6,78.8,70,0,-123456,66.1,64.1768,6.56,6.6,225.08,219,77.2,78.8,70,0,-123456,66.3,64.1768,5.67,5.7,163.647,180.04,77.4,78.8,70,0,-123456,66.2,64.1768,7.35,7.4,224.345,224.327,77.4,78.8,70,0,-123456,66.1,64.1768,5.34,5.3,487.371,547,66.3,64.1768,77.5,67.141,77.9,78,66.3,1,17.4,0,-123456,90,10,1358.5,346.6,990.5,-21.4,2.4,-123456,0,0.01,0.1,-123456,-123456,350,1,1,50,64.8,83.6,85.1,-123456,-123456,50,0.35,2.61,-123456,-123456,-123456,1,0,-123456,0,0,31.6,1,-123456,-123456,14.85,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,9316,-123456,350,2624,-123456,181,100,100,-123456,3,1,-123456,0,,
9.91667,78.1,78.8,70,0,-123456,63.6,64.1768,17.6,17.6,333.04,348.412,77.6,78.8,70,0,-123456,63.6,64.1768,10.8,10.8,225.08,258,77.2,78.8,70,0,-123456,63.7,64.1768,11.69,11.7,163.647,181.596,77.3,78.8,70,0,-123456,63.7,64.1768,11.46,11.5,224.345,246.462,77.4,78.8,70,0,-123456,63.5,64.1768,5.34,5.3,487.371,549.22,63.9,64.1768,77.7,67.2441,77.9,77.9,63.9,1,21.9,0,-123456,90,10,1577.8,391.3,1170.4,-16.1,0,-123456,0,0,0.1,-123456,-123456,278,1,1,50,61.5,85,86.3,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,36.6,1,-123456,-123456,7.6,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2272,-123456,278,1258,-123456,214,100,100,-123456,3,1,-123456,0,,
10,78.1,78.8,70,0,-123456,62.8,64.1768,17.6,17.6,333.04,349,77.7,78.8,70,0,-123456,63.1,64.1768,10.24,10.2,225.08,217,77.2,78.8,70,0,-123456,63.1,64.1768,9.91,9.9,163.647,158,77.3,78.8,70,0,-123456,62.9,64.1768,11.46,11.5,224.345,243,77.4,78.8,70,0,-123456,63.4,64.1768,5.34,5.3,487.371,557,62.8,64.1768,78,67.4138,78,77.9,62.8,1,23.5,0,-123456,90,10,1517.9,370.9,1122.4,-24.6,0,-123456,0,0.01,0.1,-123456,-123456,269,1,1,50,60.8,85.4,86.9,-123456,-123456,50,0.05,2.61,-123456,-123456,-123456,1,0,-123456,0,0,25.8,1,-123456,-123456,5.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,6213,-123456,269,997,-123456,8,100,100,-123456,3,1,-123456,0,,
10.0833,78.2,78.8,70,0,-123456,65.4,64.1768,17.6,17.6,340.346,349,77.7,78.8,70,0,-123456,65.4,64.1768,10.24,10.2,220.096,217,77.3,78.8,70,0,-123456,65.5,64.1768,9.91,9.9,146.702,148.451,77.4,78.8,70,0,-123456,65.5,64.1768,13.13,13.1,199.314,207.63,77.4,78.8,70,0,-123456,65.3,64.1768,5.34,5.3,487.371,557,65.6,64.1768,78.2,67.1945,78.1,78,65.6,1,22.4,0,-123456,90,10,1505.5,376.8,1110,-18.7,1.3,-123456,0,0,0.1,-123456,-123456,296,1,1,50,63.7,84.1,85.2,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,27.8,1,-123456,-123456,12.9,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2627,-123456,296,8537,-123456,81,100,100,-123456,3,1,-123456,0,,
10.1667,78.2,78.8,70,0,-123456,63,64.1768,17.6,17.6,340.346,349,77.8,78.8,70,0,-123456,62.9,64.1768,10.24,10.2,220.096,214.72,77.3,78.8,70,0,-123456,63,64.1768,9.57,9.6,146.702,152,77.5,78.8,70,0,-123456,63,64.1768,9.57,9.6,199.314,176.843,77.4,78.8,70,0,-123456,62.9,64.1768,5.34,5.3,487.371,549.54,63.2,64.1768,78.3,67.2572,78.1,78.1,63.2,1,21,0,-123456,90,10,1445,369.4,1060.6,-15,0,-123456,0,0,0.1,-123456,-123456,286,1,1,50,61,85.8,86.7,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,29.7,1,-123456,-123456,7.65,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2833,-123456,286,722,-123456,37,100,100,-123456,3,1,-123456,0,,
10.25,78.3,78.8,70,0,-123456,64.5,64.1768,17.6,17.6,340.346,346,77.9,78.8,70,0,-123456,64.7,64.1768,10.24,10.2,220.096,214,77.3,78.8,70,0,-123456,64.8,64.1768,9.57,9.6,146.702,152,77.5,78.8,70,0,-123456,64.7,64.1768,9.57,9.6,199.314,203.226,77.4,78.8,70,0,-123456,64.9,64.1768,5.34,5.3,487.371,545.54,64.4,64.1768,78.5,67.3828,78.2,78.1,64.4,1,15.8,0,-123456,90,10,1449,366.8,1063.3,-18.9,0.6,-123456,0,0,0.1,-123456,-123456,431,1,1,50,61.9,85,86.7,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,18.9,1,-123456,-123456,11.2,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10714,-123456,431,828,-123456,8,100,100,-123456,3,1,-123456,0,,
10.3333,78.3,78.8,70,0,-123456,65.2,64.1827,16.49,16.5,375.32,372,77.9,78.8,70,0,-123456,65.2,64.1827,8.57,8.6,254.51,252.906,77.3,78.8,70,0,-123456,65.3,64.1827,8.79,8.8,163.626,155.451,77.7,78.8,70,0,-123456,64.9,64.1827,11.13,11.1,135.001,112.907,77.5,78.8,70,0,-123456,65,64.1827,5.34,5.3,487.37,547.14,65.4,64.1827,78.7,67.5083,78.3,78.1,65.4,1,17.4,0,-123456,90,10,1401.6,360.9,1023.9,-16.8,0.4,-123456,0,0.01,0.1,-123456,-123456,278,1,1,50,62.7,84.1,85.1,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,28.7,1,-123456,-123456,8.75,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2382,-123456,278,2213,-123456,142,100,100,-123456,3,1,-123456,0,,
10.4167,78.3,78.8,70,0,-123456,63.9,64.1827,19.83,19.8,375.32,390,77.9,78.8,70,0,-123456,63.9,64.1827,12.35,12.4,254.51,287,77.4,78.8,70,0,-123456,64,64.1827,10.8,10.8,163.626,170,77.8,78.8,70,0,-123456,63.6,64.1827,5,5,135.001,101.839,77.5,78.8,70,0,-123456,63.7,64.1827,5.34,5.3,487.37,557,64.1,64.1827,78.8,67.571,78.3,78.1,64.2,1,23.2,0,-123456,90,10,1487.7,370.5,1095.2,-22,0,-123456,0,0.01,0.1,-123456,-123456,275,1,1,50,61.5,84.5,85.6,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,28.2,1,-123456,-123456,7.6,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,2308,-123456,275,1116,-123456,122,100,100,-123456,3,1,-123456,0,,
10.5,78.3,78.8,70,0,-123456,62.4,64.1827,19.83,19.8,375.32,392.094,78,78.8,70,0,-123456,62.5,64.1827,11.69,11.7,254.51,246,77.4,78.8,70,0,-123456,62.6,64.1827,10.8,10.8,163.626,170.224,77.8,78.8,70,0,-123456,62.7,64.1827,7.13,7.1,135.001,153.906,77.5,78.8,70,0,-123456,62.8,64.1827,5.34,5.3,487.37,556.959,62.7,64.1827,79,67.6966,78.4,78.1,62.7,1,18.4,0,-123456,90,10,1496.5,374.5,1102.2,-19.8,0,-123456,0,0.01,0.1,-123456,-123456,247,1,1,50,60.7,85.4,86.5,-123456,-123456,50,0.1,2.61,-123456,-123456,-123456,1,0,-123456,0,0,27.8,1,-123456,-123456,8.05,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4389,-123456,247,341,-123456,8,100,100,-123456,3,1,-123456,0,,
10.5833,78.3,78.8,70,0,-123456,63.7,64.1768,56.94,56.9,573.186,503,77.9,78.8,70,0,-123456,63.7,64.1768,29.31,29.3,455.235,497.64,77.3,78.8,70,0,-123456,63.8,64.1768,12.02,12,263.137,333.654,77.7,78.8,70,0,-123456,63.8,64.1768,8.57,8.6,252.153,304.358,77.6,78.8,70,0,-123456,64.3,64.1768,5.34,5.3,487.37,547,63.7,64.1768,79.2,67.8221,78.4,78.1,63.7,1,24.2,0,-123456,90,10,2190.9,517.1,1665.4,-8.4,0,-123456,0,0,0.1,-123456,-123456,399,1,1,50,61.2,84.8,87.1,-123456,-123456,50,0.2,2.61,-123456,-123456,-123456,1,0,-123456,0,0,29.4,1,-123456,-123456,9.75,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10630,-123456,399,705,-123456,126,100,100,-123456,3,1,-123456,0,,
10.6667,78.1,78.8,70,0,-123456,65.6,64.1768,81.37,81.4,573.186,520.604,77.7,78.8,70,0,-123456,65.7,64.1768,31.32,31.3,455.235,547.188,77.2,78.8,70,0,-123456,65.8,64.1768,18.83,18.8,263.137,278.569,77.6,78.8,70,0,-123456,65.6,64.1768,14.02,14,252.153,275.83,77.5,78.8,70,0,-123456,65,64.1768,5.34,5.3,487.37,547,65.9,64.1768,79.3,67.8848,78.3,77.9,65.9,1,24.5,0,-123456,90,10,2217.9,513.1,1686.8,-18,4.4,-123456,0,0,0.1,-123456,-123456,397,1,1,50,62.3,84.6,86.1,-123456,-123456,50,0.4,2.61,-123456,-123456,-123456,1,0,-123456,0,0,32.7,1,-123456,-123456,14.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,4325,-123456,397,7550,-123456,176,100,100,-123456,3,1,-123456,0,,
10.75,78,78.8,70,0,-123456,63.6,64.1768,95.75,95.8,573.186,618.698,77.6,78.8,70,0,-123456,63.7,64.1768,23.4,23.1,455.235,627,77.2,78.8,70,0,-123456,63.9,64.1768,16.16,16.2,263.137,252,77.7,78.8,70,0,-123456,63.9,64.1768,11.13,11.1,252.153,234,77.5,78.8,70,0,-123456,64.2,64.1768,5.34,5.3,487.37,549.16,63.7,64.1768,79.5,68.0103,78.3,77.9,63.7,1,28.4,0,-123456,90,10,2382.7,554.2,1820.5,-8,0,-123456,0,0,0.22,-123456,-123456,408,1,1,50,61.1,85.2,87.2,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,30.8,1,-123456,-123456,10.75,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10655,-123456,408,994,-123456,130,100,100,-123456,3,1,-123456,0,,
10.8333,78.1,78.8,70,0,-123456,65.9,64.1768,100,100,775.635,467.115,77.7,78.8,70,0,-123456,65.9,64.1768,72.01,72,680.586,502,77.1,78.8,70,0,-123456,66.1,64.1768,32.65,32.7,352.371,366.135,77.5,78.8,70,0,-123456,66,64.1768,24.96,25,436.567,491.907,77.5,78.8,70,0,-123456,65.3,64.1768,5.34,5.3,487.37,547,66,64.1768,79.7,68.1359,78.4,77.9,66,1,25.7,0,-123456,90,10,2410.2,551.2,1840.8,-18.2,6.1,-123456,0,0,0.12,-123456,-123456,524,1,1,50,62.4,84.7,86.6,-123456,-123456,50,0.4,2.61,-123456,-123456,-123456,1,0,-123456,0,0,36.3,1,-123456,-123456,14.6,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,9684,-123456,524,2077,-123456,271,100,100,-123456,3,1,-123456,0,,
10.9167,77.6,78.8,70,0,-123456,64.3,64.1768,94.64,94.6,775.635,934,77.2,78.8,70,0,-123456,64.3,64.1768,57.85,57.5,680.586,990,77,78.8,70,0,-123456,64.4,64.1768,21.05,21,352.371,285,77.3,78.8,70,0,-123456,64.4,64.1768,22.51,22.5,436.567,396.364,77.5,78.8,70,0,-123456,64.3,64.1768,5.34,5.3,487.37,559.039,64.4,64.1768,79.8,68.1986,78,77.4,64.4,1,37.4,0,-123456,90,10,3212.9,733.7,2477.8,-1.4,3.4,-123456,0,0.01,0.49,-123456,-123456,396,1,1,50,61.4,85,87.7,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,45.2,1,-123456,-123456,11.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10644,-123456,396,1516,-123456,391,100,100,-123456,3,1,-123456,0,,
11,77.2,78.8,70,0,-123456,64,64.1768,45.81,45.8,775.635,860.5,77.1,78.8,70,0,-123456,64,64.1768,26.85,26.9,680.586,648.163,76.8,78.8,70,0,-123456,64.1,64.1768,21.95,22,352.371,365.72,77.1,78.8,70,0,-123456,64.1,64.1768,19.83,19.8,436.567,416.208,77.4,78.8,70,0,-123456,64,64.1768,5.34,5.3,487.37,576,64.1,64.1768,80,68.3241,78,77.3,64.1,1,38.6,0,-123456,90,10,2826,645.3,2178.1,-2.6,3,-123456,0,0.02,0.39,-123456,-123456,397,1,1,50,61.1,84.8,87.5,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,45.2,1,-123456,-123456,11.3,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10613,-123456,397,1394,-123456,395,100,100,-123456,3,1,-123456,0,,
11.0833,77.3,78.8,70,0,-123456,64.7,64.1768,62.42,62.4,904.008,808,77.1,78.8,70,0,-123456,64.7,64.1768,43.47,43.5,816.426,850.294,76.8,78.8,70,0,-123456,64.8,64.1768,22.84,22.8,407.912,450.574,77,78.8,70,0,-123456,64.7,64.1768,22.06,22.1,539.141,631.944,77.4,78.8,70,0,-123456,64.7,64.1768,5.34,5.3,487.37,557,64.7,64.1768,80.1,68.3669,78,77.3,64.7,1,35.7,0,-123456,90,10,3248.3,734.6,2511,-2.7,5.4,-123456,0,0.01,0.24,-123456,-123456,427,1,1,50,61.6,85,87.7,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,48.3,1,-123456,-123456,12.35,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10850,-123456,427,1459,-123456,465,100,100,-123456,3,1,-123456,0,,
11.1667,77.4,78.8,70,0,-123456,64.1,64.1768,100,100,904.008,736,77.1,78.8,70,0,-123456,64.1,64.1768,67.21,67.2,816.426,779.827,76.7,78.8,70,0,-123456,64.3,64.1768,28.18,28.2,407.912,424.612,76.9,78.8,70,0,-123456,64.2,64.1768,28.4,28.4,539.141,563.481,77.4,78.8,70,0,-123456,64.2,64.1768,5.34,5.3,487.37,554.94,64.2,64.1768,80.2,68.4297,78,77.3,64.2,1,33.4,0,-123456,90,10,3062.4,686.1,2359.7,-16.6,4.2,-123456,0,0.01,0.31,-123456,-123456,415,1,1,50,61.2,84.9,87.6,-123456,-123456,50,0.25,2.61,-123456,-123456,-123456,1,0,-123456,0,0,48.3,1,-123456,-123456,11.8,-123456,-123456,-123456,-123456,-123456,-123456,-123456,-123456,10704,-123456,415,1341,-123456,469,100,100,-123456,3,1,-123456,0,,
